id_produit,ean,nom,url_image,taxonomie_niveau_1,taxonomie_niveau_2,taxonomie_niveau_3,taxonomie_niveau_4,tva
47e94dab-27a8-564c-90d4-73a6a86a98ce,20062392,ARABICA MOULU 0.25KG,https://picsum.photos/seed/coffee-6238/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
75434231-61e0-5fbe-a162-337757de367a,3760000062404,LESS. LIQUIDE 200CL,https://picsum.photos/seed/detergent-6239/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
c3e72b10-a296-53bf-ab82-6de340ff1f93,3760000062411,POM BIO 1KG CAT1 FR,https://picsum.photos/seed/apple-6240/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
6edbcc91-488c-5365-af3a-9f5bb7c96894,3760000062428,TOMATES GRAPPE,https://picsum.photos/seed/tomato-6241/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,10
919e6ce0-33eb-50f6-b9a9-1fc6542b9cd1,3760000062435,PATE TART NUTELLA 0.75KG,https://picsum.photos/seed/hazelnut-spread-6242/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,10
890f18cd-f6af-5d8b-92b0-1841467f0198,00013760000062449,COCACOLA Z 100CL,https://picsum.photos/seed/cola-6243/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
519c726d-c250-5605-a689-407faa429004,62459,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-6244/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
ea7c83d5-2763-5e01-b3c1-b76c198f3bdc,3760000062466,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-6245/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
a28c4d74-4e8f-5b34-ad9d-95d60809613d,3760000062473,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-6246/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
3e04519d-a1a7-5f2a-8975-8e1c3708edf0,13760000062487,PAMPERS T4 30U,https://picsum.photos/seed/diapers-6247/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,10
bcc8bb38-8650-597f-a812-382f00972ba0,20062491,CAFÉ PUR ARAB 250 GR,https://picsum.photos/seed/coffee-6248/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
17b7b6fd-2772-57ea-a6a7-b35ecb2c71de,,LESS. LIQUIDE 200CL,https://picsum.photos/seed/detergent-6249/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
135b4037-7695-5c7f-8e65-2c18977aa0cd,3760000062510,POM B 1K C1,https://picsum.photos/seed/apple-6250/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
04b4f8a3-8be0-51f3-8bb7-16dffef4adb3,3760000062527,TOMATES GRAPPE,https://picsum.photos/seed/tomato-6251/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
59d0946d-fb93-5a3b-a3eb-26ff7df2438a,,NUTELLA 750 G,https://picsum.photos/seed/hazelnut-spread-6252/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
cdc676e9-6320-56e5-a8f2-621bf65fa909,3760000062541,COCA Z S/SUCRE 1L,https://picsum.photos/seed/cola-6253/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
a1b86dc9-0e86-5b03-a84c-f719bc67ba2b,,CR FR 20CL 30% PROMO,https://picsum.photos/seed/cream-6254/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
2e1c0c54-d2fc-5a5e-a6f9-f332658cd203,3760000062565,WHISKY ECOSSAIS 70 CL,https://cdn.store.example/missing/2e1c0c54-d2fc-5a5e-a6f9-f332658cd203.jpg,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
7c54bfd6-6502-5301-a1e0-45e15dac1ec4,20062576,DOLIP 1G CPR,https://picsum.photos/seed/medicine-6256/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,2.1
6a043637-6080-5eb2-b851-e6539cc31815,3760000062589,PAMPERS BD T4,https://picsum.photos/seed/diapers-6257/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,20
923caecb-4c03-5fb0-a540-470b97752e46,3760000062596,CAFE MLU 250G,https://picsum.photos/seed/coffee-6258/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
18d8e750-e77c-521d-b782-fcf5793c5b3e,3760000062602,LES 2L,https://picsum.photos/seed/detergent-6259/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
f80da020-c2b6-5a38-9b6e-9fc290d1e574,13760000062616,POM BIO 1KG CAT1 FR,https://picsum.photos/seed/apple-6260/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
8f6ad5b0-82a6-5f77-8601-23982b62ddf4,3760000062626,TOM GRA FR KG,https://cdn.store.example/missing/8f6ad5b0-82a6-5f77-8601-23982b62ddf4.jpg,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
0479ae35-ce41-5555-9cdf-9f3fa4d0a698,3760000062633,NUTELLA 750G,,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
f27f838d-1218-5340-8d4b-9f0cd0991b5e,3760000062640,COCACOLA Z 100CL FRESH PACK,https://picsum.photos/seed/cola-6263/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
099c3eb5-7f52-5701-b286-dd1adc56c242,3760000062657,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-6264/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
2e26ba9d-5175-5e36-9dde-fb70554e0397,20062668,WHISKY 40%,https://picsum.photos/seed/whisky-6265/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
15173b44-c8b1-545b-a1a6-137b9d199e47,37266,DOLIPRANE 1 G,https://picsum.photos/seed/medicine-6266/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
9ce64555-1feb-5a10-a697-55925ab0f840,3760000062688,COU PAM TAI 4,https://picsum.photos/seed/diapers-6267/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
4ec6e92c-ecc7-5598-8814-b5cc428ea4ab,20062699,CAFE MOULU ARABICA 250G,https://picsum.photos/seed/coffee-6268/640/480,ALIMENTAIRE,,,,5.5
15add8d7-a886-5e64-bacd-a77fa328f131,3760000062701,LESSIVE 2L,ftp://files.store.example/15add8d7-a886-5e64-bacd-a77fa328f131.png,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
108f607d-60aa-5b79-aeb8-cf48d878e823,13760000062715,POMMES BIO FR 1KG,https://picsum.photos/seed/apple-6270/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
c15829f8-79dd-50dc-8d91-3fc71994533f,3760000062725,TOM GRA FR KG,https://picsum.photos/seed/tomato-6271/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,2.1
04d570df-6899-5fb8-a8bd-970624303630,3760000062732,PATE TART NUTELA 0.75KG,https://picsum.photos/seed/hazelnut-spread-6272/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
2e8d31fa-48e4-570a-ad2c-679a6b210b12,3760000062749,COCA COLA ZERO 1L,https://picsum.photos/seed/cola-6273/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
97d6d905-778a-5203-9eb6-fbc0887f2d92,37274,CREM FRAICHE 0.2L,https://picsum.photos/seed/cream-6274/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
92a6e9c3-4dd6-5411-988c-368940e62533,3760000062763,WHISKY BTL 0.7L,,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
208df3ff-fb83-5dc1-b5c0-ae18b6d891de,13760000062777,DOL 1 G,https://picsum.photos/seed/medicine-6276/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
be2a1819-2a7a-52ee-bff9-8bac40119dbf,3760000062787,COUCHES PAMP TAILLE 4,https://picsum.photos/seed/diapers-6277/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
71fad6d2-7028-5bb7-b764-d8bdc10bce1a,,CAFE MLU 250G LOT,https://picsum.photos/seed/coffee-6278/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
b755b33f-dffa-5301-96a8-aa41269160c7,3760000062800,LESSIVE 2L,https://picsum.photos/seed/detergent-6279/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
c85732d8-75a0-5a2e-b4f1-a89f73346ef1,13760000062814,POM B 1K C1,https://cdn.store.example/missing/c85732d8-75a0-5a2e-b4f1-a89f73346ef1.jpg,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
09d5acd0-3fec-5430-8d54-b9182ab0ca91,3760000062824,TOMATE GRP ORI FR,https://picsum.photos/seed/tomato-6281/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
1ca25395-d304-59e3-85b6-7720c0ffb92f,,NUTELLA 750G LOT,https://picsum.photos/seed/hazelnut-spread-6282/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
55c88464-13f1-5302-b224-dee7b168b7dc,3760000062848,COCA COLA ZERO 1L,https://picsum.photos/seed/cola-6283/640/480,ALIMENTAIRE,,SODAS,COLA,5.5
af5b077c-110b-5acc-8556-a6a8a25549d1,3760000062855,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-6284/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
6052f647-1e9a-5afd-90e5-0a41328a5954,20062866,WHISKY BTL 0.7L,https://picsum.photos/seed/whisky-6285/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
b475345f-3c4f-5c3c-a582-af0df24e8739,13760000062876,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-6286/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
a8e7aab9-6c0f-53ce-ab2e-9493ab326c54,62886,PAMPERS T4 30U,https://picsum.photos/seed/diapers-6287/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
be739b81-beb2-5378-8736-72393118cad6,20062897,CAFÉ PUR ARAB 250 GR,,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
8a4beb3c-f1d9-5b0c-8e74-c6c70ca8a633,20062903,DETERGENT LINGE 2 L,https://picsum.photos/seed/detergent-6289/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
30eaa99c-72ec-58bb-a00d-861acef80edb,20062910,POM B 1K C1,https://picsum.photos/seed/apple-6290/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
3776f74b-8c63-54ad-959a-284da1c91e0d,20062927,TOM GRA,https://picsum.photos/seed/tomato-6291/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
4bdef3c7-9049-5996-b95b-bf68d2869f70,20062934,PATE TART NUTELLA 0.75KG,https://picsum.photos/seed/hazelnut-spread-6292/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
55c10686-d136-51fa-9807-462ee74cc930,3760000062947,COKA COLA ZERO 1 L,,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
211e6bad-b938-5b43-9c5c-56306fe719e8,20062958,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-6294/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
e31a538a-5f09-54d1-971f-2e22cef91efc,,WHISKY BTL 0.7L PROMO,https://picsum.photos/seed/whisky-6295/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
0e8dbfbb-6a02-5728-9af3-e29bcfeb8ccc,37296,DOLIP 1G CPR,https://picsum.photos/seed/medicine-6296/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
8f5b8bf5-7c5e-5b3f-b8d4-85c668ca4b76,13760000062982,PAMPERS T4 30U,https://picsum.photos/seed/diapers-6297/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,20
5cacb07d-869f-5b06-a01d-859997e65556,,CAFE MLU 250G,https://picsum.photos/seed/coffee-6298/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
3f5050ce-2fd1-5007-8ad8-0ea6e0b85f67,3760000063005,LESS. LIQUIDE 200CL,https://picsum.photos/seed/detergent-6299/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
e0e47eed-8ef6-5abe-8e42-e2161747d73a,20063016,POM B 1K C1,https://picsum.photos/seed/apple-6300/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
54832e4f-98c3-5e79-a63f-a28e499d0a80,37301,TOM GRAPPE VRAC FR,https://picsum.photos/seed/tomato-6301/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
4b9dbf1a-2ecf-5173-835f-8c9091677dae,13760000063033,NUTELLA 750G,,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
10fd8074-6f65-54b7-b44c-9071004b2810,3760000063043,COC Z 100,https://picsum.photos/seed/cola-6303/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
54b0f037-c6c0-52a2-bad5-a2b25ff8b840,3760000063050,CR FR 20CL 30%,,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
12574b4b-ca1f-5e14-8304-244c072eb8a1,3760000063067,WHISKY BTL 0.7L,https://picsum.photos/seed/whisky-6305/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
9f197791-2728-51eb-9808-c545c3a95d32,3760000063074,DOLIPRANE 1 G,https://picsum.photos/seed/detergent-6306/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
4e1b5a37-a9b5-5d29-a6ba-5a2889b21200,3760000063081,COUCHES PAMP TAILLE 4,https://picsum.photos/seed/diapers-6307/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
b08831ab-1ffe-5bbb-b615-4f1ddcc0c153,3760000063098,ARABICA MOULU 0.25KG,https://picsum.photos/seed/coffee-6308/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,5.5
bb19fda6-6f40-5e00-96f1-b6bab866bf32,3760000063104,LESS. LIQUIDE 200CL,https://picsum.photos/seed/detergent-6309/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
4f7e7f7e-ad49-5233-a2c8-2b6ae1ab367c,13760000063118,POM B 1K C1,https://picsum.photos/seed/apple-6310/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
449d9c07-116b-5ab5-98af-c66fa252a934,13760000063125,TOMATES GRAPPE,https://picsum.photos/seed/tomato-6311/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
d4cee34a-41b4-5492-a608-71fc12f077b3,13760000063132,PATE TART NUTELLA 0.75KG,https://picsum.photos/seed/hazelnut-spread-6312/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
ed532489-48d2-5893-a61c-1b675f8444e6,3760000063142,COCA COLA ZERO 1LFAMILY SIZE,https://picsum.photos/seed/cola-6313/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
9c124b7a-3bd7-5fea-a614-5f5b9afbd966,20063153,CRÈME FR. EPAISSE 20 CL,https://picsum.photos/seed/cream-6314/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
52e67c27-fc5f-5246-81b9-a73f24470316,3760000063166,WHISKY 40%,https://cdn.store.example/missing/52e67c27-fc5f-5246-81b9-a73f24470316.jpg,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
1dcbf67f-d159-528d-a1c7-04d43d7f65e7,3760000063173,PAR 100 DOL,https://picsum.photos/seed/medicine-6316/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
0089066c-61b4-5976-b430-374cf53edae5,20063184,COUCHES PAMP TAILLE 4,https://picsum.photos/seed/diapers-6317/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
3349faf1-491a-5d02-abff-073efe5e1a0a,13760000063194,ARABICA MOULU 0.25KG,,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
cf4634c6-2f69-59d5-9628-72750b8b94a2,3760000063203,LESSIVE 2L,https://picsum.photos/seed/detergent-6319/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
660a476a-da58-5419-b8a2-179a5506e06c,3760000063210,POMME GALA BIO SACH 1K,https://picsum.photos/seed/apple-6320/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
09a1ea5c-994d-5748-84f7-013d0602873c,,TOM GRA FR KG PROMO,https://picsum.photos/seed/tomato-6321/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
967ec2d4-4fa8-5599-acea-4a962d305cd3,0003760000063234,PATE TART NUTELLA 0.75KG,https://picsum.photos/seed/hazelnut-spread-6322/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
c86d8ae7-a83e-57ff-ae83-1705722f4ad9,3760000063241,COKA COLA ZERO 1 L,https://picsum.photos/seed/cola-6323/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
25ae685c-ef4f-565c-a651-6d4af90e2034,20063252,CRÈME FR. EPAISSE 20 CL,https://picsum.photos/seed/cream-6324/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
04904392-1939-5028-8fd8-5999a26014c0,3760000063265,WHISKY 40 70CL,https://picsum.photos/seed/whisky-6325/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,20
57acdb6c-de48-506f-9f04-ad3ac170f474,3760000063272,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-6326/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
4cd3a5a1-c4fc-5c13-9c5f-94157c005f45,3760000063289,PAMPERS BABY DRY 4,https://picsum.photos/seed/diapers-6327/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
09feef4b-8ec1-5eef-abe2-75d3d3b1a1d3,20063290,CAF MOU ARA 250,https://picsum.photos/seed/coffee-6328/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
1b8b3f0f-f18c-5d17-a997-6e33f5106f61,20063306,LESSIVE LIQ 2L,https://,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
339c620a-6f20-5caa-8d57-72591ff6a8db,3760000063319,POM B 1K C1,https://picsum.photos/seed/apple-6330/640/480,ALIMENTAIRE,,,,5.5
7aab9a1a-bd9f-592a-a84b-bc8d67bc611f,3760000063326,TOMATE GRP ORI FR,https://picsum.photos/seed/tomato-6331/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
c578a893-6259-5834-bbfc-e55ae00e8770,3760000063333,NUTELA 750G,https://picsum.photos/seed/hazelnut-spread-6332/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
7effdc60-81d5-515e-8ef5-2b3a5ba602b5,3760000063340,COCACOLA Z 100CLORIGINE ITALIA,https://picsum.photos/seed/cola-6333/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
500b59bb-0b73-5c42-b5a3-173979c3a063,3760000063357,CR FR 20CL 30%,https://picsum.photos/seed/cream-6334/640/480,ALIMENTAIRE,,,,5.5
fd9782b1-2128-5077-a732-9ac6a4113b52,20063368,WHI BTL 0.7,https://picsum.photos/seed/whisky-6335/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
e6fe098c-0512-5264-9ac8-97b5b4ce0c57,3760000063371,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-6336/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,20
ea18c43f-5ccc-5f88-8f7a-88d87ec200f8,13760000063385,PAMPERS BD T4,https://picsum.photos/seed/diapers-6337/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
1f9c60b6-1ef1-5674-b451-80a6a0e43661,3760000063395,CAFÉ PUR ARAB 250 GR,https://picsum.photos/seed/coffee-6338/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,20
fbae2d3b-84cd-5366-9310-9bae0d8797c3,20063405,DETERGENT LINGE 2 L,https://picsum.photos/seed/detergent-6339/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
59b1479a-230e-5c18-a74a-049587ce3346,3760000063418,POMMES BIO FR 1KG,https://picsum.photos/seed/apple-6340/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
285cdbfc-e32a-5660-a092-0aa1fec08f2b,3760000063425,TOM GRA FR KG,https://picsum.photos/seed/tomato-6341/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
72af574d-d38a-5e64-b5aa-4e6bce9f2368,20063436,NUTELA 750G,https://picsum.photos/seed/hazelnut-spread-6342/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
09df1ab0-1518-5031-90b1-f708059395af,13760000063446,COKA COLA ZERO 1L,https://picsum.photos/seed/cola-6343/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
ed45896a-7d54-55ff-9fab-66e1ef3229f4,3760000063456,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-6344/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
a924ae0d-c3e8-5d97-9b25-e1d390d0c0f8,37345,WHISKY 40 70CL,https://picsum.photos/seed/whisky-6345/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
443f8f3c-b758-5901-86c2-3a734128f19e,20063474,DOLIPRANE 1 G,https://cdn.store.example/missing/443f8f3c-b758-5901-86c2-3a734128f19e.jpg,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
c5213b56-778e-5faf-bb6d-13a928428d71,3760000063487,PAMPERS BABY DRY 4,https://picsum.photos/seed/diapers-6347/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
40a3ab36-fb61-5384-a641-bcf89b8c43a4,,CAFE MOULU ARABICA 250G,https://picsum.photos/seed/coffee-6348/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
0fe57953-d8b6-5b3d-98e1-953844299bed,20063504,LESSIVE 2L,https://picsum.photos/seed/detergent-6349/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,20
f4af3627-e7ca-5ba4-9c02-b6e03083abff,13760000063514,POM B 1K C1,https://picsum.photos/seed/apple-6350/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
f5b66df3-3cc1-50f1-b160-8b49b2543447,13760000063521,TOMATE GRP ORI FR,,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
42a3bdf7-d145-5b9a-8635-825479f50e76,20063535,NUTELLA 750 G,https://picsum.photos/seed/hazelnut-spread-6352/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
03788680-878f-50de-a0ca-d3d41f493c58,3760000063548,COCA Z S/SUCRE 1L,https://picsum.photos/seed/cola-6353/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,5.5
d80ec8f0-6161-58d5-8fb3-99121a646426,20063559,CREM FRAICHE 0.2L,https://picsum.photos/seed/cream-6354/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
72a1e678-0e8c-5be1-8d7b-0358d6264752,3760000063562,WHISKY BTL 0.7L,https://picsum.photos/seed/whisky-6355/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
98fe79f2-6510-52f9-b8e1-368dd9744eb3,13760000063576,DOLIPRANE 1000MG,https://cdn.store.example/missing/98fe79f2-6510-52f9-b8e1-368dd9744eb3.jpg,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
f5f82884-fc4e-5726-9380-de9a90348f21,,PAMPERS BD T4,https://picsum.photos/seed/diapers-6357/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
ba076b52-b798-5398-81d2-d64c91b911b8,3760000063593,CAFÉ PUR ARAB 250 GR,https://picsum.photos/seed/coffee-6358/640/480,ALIMENTAIRE,,,,5.5
df3513a5-89cd-5605-a18b-ec46361264f5,3760000063609,LESS. LIQUIDE 200CL,,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
602afe18-d275-5805-8db7-5a1e3632677b,3760000063616,POMMES BIO FR 1KG,https://picsum.photos/seed/cola-6360/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
f2a4f1f8-eaca-5f16-8cee-514129321fc0,3760000063623,TOM GRA FR KG,https://picsum.photos/seed/tomato-6361/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,10
ab20e9cd-ffce-5f4d-8efe-c6d191bf6b9f,3760000063630,NUTELLA 750 G,https://picsum.photos/seed/hazelnut-spread-6362/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
966baa26-3ad8-5f98-ab00-a0854322d1eb,20063641,COKACOLA Z 100CL,https://picsum.photos/seed/cola-6363/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
1998b896-edf5-5c16-8d08-8894ed1a0b5f,3760000063654,CRÈME FR. EPAISSE 20 CL,https://picsum.photos/seed/cream-6364/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,5.5
a7f4dbc8-8834-510a-9ffa-a41420cc3699,0003760000063661,WHISKY 40 70CL,https://picsum.photos/seed/whisky-6365/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
fc3dc3ae-34dc-5302-9a3b-2b54afbe0f8d,3760000063678,DOLIPRANE 1000MG,https://,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
838a1c3b-0a18-51b4-b250-7de8bc6f4fda,20063689,PAM BD T4,https://picsum.photos/seed/diapers-6367/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
